Batch ID,Job Order Number,Printing Date/Time,Printer Operator ID,Ink Type,Paper Type,No. of Sheets Used,No. of Cards Printed,No. of Half Cards,No. of Quarter Cards,Accepted Cards,Rejected Cards,Color Matching Data,Quality Control Result (Printing),Printing QC - Alignment,Printing QC - Color Accuracy,Printing QC - Material Integrity,Lamination Date/Time,Lamination Operator ID,Chip Type,Embedding Errors,Chip Serial Numbers,Quality Control Result (Embedding),Embedding QC - Chip Functionality,Embedding QC - Alignment,Network Data,Encryption Key,Laser Engraving Serial,ICCID,Personalization Operator ID,Quality Control Result (Personalization),Personalization QC - Data Accuracy,Personalization QC - Laser Engraving,Audit Trail Logs,PO_number
Batch_1387,JO_01387,2022-01-01 ,Operator_43,Metallic Ink,PET,19,780,17,763,446,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,2,Chip_483970,Pass,Pass,Pass,UMTS,Key_1743,Serial_7148,ICCID_482003,Operator_104,Pass,Pass,Pass,Log_46321,PO-0025
Batch_1388,JO_01388,2022-01-01 ,Operator_43,Metallic Ink,PET,11,780,33,747,422,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,2,Chip_943684,Pass,Pass,Pass,GSM,Key_8654,Serial_3506,ICCID_819440,Operator_134,Pass,Pass,Pass,Log_10727,PO-0026
Batch_1389,JO_01389,2022-01-01 ,Operator_43,Metallic Ink,PET,33,780,22,758,389,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,3,Chip_943105,Pass,Pass,Pass,GPRS,Key_6160,Serial_5584,ICCID_923936,Operator_124,Pass,Pass,Pass,Log_44486,PO-0027
Batch_1390,JO_01390,2022-01-01 ,Operator_43,Metallic Ink,PET,47,780,38,742,628,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,1,Chip_541398,Pass,Pass,Pass,UMTS,Key_1829,Serial_2056,ICCID_950739,Operator_112,Pass,Pass,Pass,Log_98474,PO-0028
Batch_1391,JO_01391,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,41,739,350,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,0,Chip_751564,Pass,Pass,Pass,GPRS,Key_9231,Serial_3885,ICCID_642046,Operator_129,Pass,Pass,Pass,Log_94662,PO-0029
Batch_1392,JO_01392,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,33,747,309,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,4,Chip_168251,Pass,Pass,Pass,UMTS,Key_1034,Serial_2801,ICCID_550939,Operator_106,Pass,Pass,Pass,Log_27940,PO-0030
Batch_1393,JO_01393,2022-01-01 ,Operator_43,Metallic Ink,PET,48,780,25,755,391,268,Match_Fair,Pass,Pass,Pass,Fail,2022-01-02 ,Operator_83,Type1,4,Chip_418778,Pass,Pass,Pass,GSM,Key_9286,Serial_6368,ICCID_222972,Operator_124,Pass,Pass,Pass,Log_85169,PO-0031
Batch_1394,JO_01394,2022-01-01 ,Operator_43,Metallic Ink,PET,11,780,20,760,462,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_466267,Pass,Pass,Pass,GPRS,Key_4770,Serial_3003,ICCID_622698,Operator_147,Pass,Pass,Pass,Log_27099,PO-0032
Batch_1395,JO_01395,2022-01-01 ,Operator_43,Metallic Ink,PET,39,780,41,739,505,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,4,Chip_585631,Pass,Pass,Pass,GPRS,Key_5064,Serial_6192,ICCID_125068,Operator_122,Pass,Pass,Pass,Log_96789,PO-0033
Batch_1396,JO_01396,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,15,765,333,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,0,Chip_170836,Pass,Pass,Pass,GPRS,Key_6808,Serial_8907,ICCID_879395,Operator_117,Pass,Pass,Pass,Log_46224,PO-0034
Batch_1397,JO_01397,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,44,736,240,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,0,Chip_151879,Pass,Pass,Pass,UMTS,Key_1249,Serial_7125,ICCID_989699,Operator_132,Pass,Pass,Pass,Log_84281,PO-0035
Batch_1398,JO_01398,2022-01-01 ,Operator_43,Metallic Ink,PET,29,780,42,738,615,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,3,Chip_701720,Pass,Pass,Pass,GSM,Key_7735,Serial_8301,ICCID_538279,Operator_125,Pass,Pass,Pass,Log_56165,PO-0036
Batch_1399,JO_01399,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,27,753,629,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,1,Chip_103379,Pass,Pass,Pass,GPRS,Key_8557,Serial_3432,ICCID_423939,Operator_126,Pass,Pass,Pass,Log_26037,PO-0037
Batch_1400,JO_01400,2022-01-01 ,Operator_43,Metallic Ink,PET,29,780,46,734,451,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,2,Chip_317610,Pass,Pass,Pass,UMTS,Key_1865,Serial_7410,ICCID_985678,Operator_127,Pass,Pass,Pass,Log_71979,PO-0038
Batch_1401,JO_01401,2022-01-01 ,Operator_43,Metallic Ink,PET,20,780,22,758,394,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,2,Chip_309899,Pass,Pass,Pass,UMTS,Key_9572,Serial_4434,ICCID_674100,Operator_107,Pass,Pass,Pass,Log_99551,PO-0039
Batch_1402,JO_01402,2022-01-01 ,Operator_43,Metallic Ink,PET,19,780,19,761,461,268,Match_Good,Pass,Pass,Pass,Fail,2022-01-02 ,Operator_83,Type3,1,Chip_787455,Pass,Pass,Pass,GPRS,Key_4880,Serial_2848,ICCID_814123,Operator_135,Pass,Pass,Pass,Log_24409,PO-0040
Batch_1403,JO_01403,2022-01-01 ,Operator_43,Metallic Ink,PET,32,780,46,734,599,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,4,Chip_764241,Pass,Pass,Pass,GSM,Key_4743,Serial_7395,ICCID_457722,Operator_134,Pass,Pass,Pass,Log_51564,PO-0041
Batch_1404,JO_01404,2022-01-01 ,Operator_43,Metallic Ink,PET,46,780,35,745,705,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,0,Chip_607743,Pass,Pass,Pass,UMTS,Key_6140,Serial_4750,ICCID_666985,Operator_127,Pass,Pass,Pass,Log_51325,PO-0042
Batch_1405,JO_01405,2022-01-01 ,Operator_43,Metallic Ink,PET,28,780,26,754,396,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,2,Chip_462618,Pass,Pass,Pass,UMTS,Key_6367,Serial_9756,ICCID_910490,Operator_108,Pass,Pass,Pass,Log_91485,PO-0043
Batch_1406,JO_01406,2022-01-01 ,Operator_43,Metallic Ink,PET,27,780,10,770,652,268,Match_Poor,Pass,Fail,Pass,Fail,2022-01-02 ,Operator_83,Type3,3,Chip_407678,Pass,Pass,Pass,GPRS,Key_6111,Serial_5186,ICCID_109977,Operator_135,Pass,Pass,Pass,Log_32957,PO-0044
Batch_1407,JO_01407,2022-01-01 ,Operator_43,Metallic Ink,PET,36,780,34,746,624,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,4,Chip_439964,Pass,Pass,Pass,GPRS,Key_7555,Serial_9964,ICCID_288360,Operator_118,Pass,Pass,Pass,Log_52636,PO-0045
Batch_1408,JO_01408,2022-01-01 ,Operator_43,Metallic Ink,PET,15,780,43,737,534,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,3,Chip_276687,Pass,Pass,Pass,GPRS,Key_5721,Serial_9549,ICCID_736262,Operator_123,Pass,Pass,Pass,Log_34129,PO-0046
Batch_1409,JO_01409,2022-01-01 ,Operator_43,Metallic Ink,PET,19,780,48,732,392,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,2,Chip_145523,Pass,Pass,Pass,GPRS,Key_5554,Serial_7407,ICCID_111979,Operator_130,Pass,Pass,Pass,Log_33955,PO-0047
Batch_1410,JO_01410,2022-01-01 ,Operator_43,Metallic Ink,PET,11,780,19,761,551,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_237397,Pass,Pass,Pass,UMTS,Key_9442,Serial_4528,ICCID_384752,Operator_116,Pass,Pass,Pass,Log_96518,PO-0048
Batch_1411,JO_01411,2022-01-01 ,Operator_43,Metallic Ink,PET,33,780,29,751,291,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_945971,Pass,Pass,Pass,UMTS,Key_3970,Serial_2050,ICCID_345315,Operator_131,Pass,Pass,Pass,Log_32081,PO-0049
Batch_1412,JO_01412,2022-01-01 ,Operator_43,Metallic Ink,PET,47,780,16,764,461,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,3,Chip_681753,Pass,Pass,Pass,UMTS,Key_8005,Serial_9501,ICCID_304390,Operator_138,Pass,Pass,Pass,Log_97057,PO-0050
Batch_1413,JO_01413,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,25,755,403,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,4,Chip_752795,Pass,Pass,Pass,UMTS,Key_4764,Serial_1892,ICCID_619707,Operator_134,Pass,Pass,Pass,Log_96852,PO-0051
Batch_1414,JO_01414,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,46,734,713,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,2,Chip_658946,Pass,Pass,Pass,UMTS,Key_5655,Serial_9759,ICCID_779720,Operator_101,Pass,Pass,Pass,Log_11433,PO-0052
Batch_1415,JO_01415,2022-01-01 ,Operator_43,Metallic Ink,PET,48,780,38,742,602,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_831642,Pass,Pass,Pass,GPRS,Key_2490,Serial_1627,ICCID_595187,Operator_109,Pass,Pass,Pass,Log_58731,PO-0053
Batch_1416,JO_01416,2022-01-01 ,Operator_43,Metallic Ink,PET,11,780,21,759,517,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,1,Chip_452108,Pass,Pass,Pass,UMTS,Key_7605,Serial_2363,ICCID_878694,Operator_136,Pass,Pass,Pass,Log_70126,PO-0054
Batch_1417,JO_01417,2022-01-01 ,Operator_43,Metallic Ink,PET,39,780,26,754,384,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,3,Chip_175661,Pass,Pass,Pass,GSM,Key_9249,Serial_3330,ICCID_939159,Operator_144,Pass,Pass,Pass,Log_16878,PO-0055
Batch_1418,JO_01418,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,29,751,345,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,2,Chip_956752,Pass,Pass,Pass,GPRS,Key_8478,Serial_7161,ICCID_300263,Operator_104,Pass,Pass,Pass,Log_12927,PO-0056
Batch_1419,JO_01419,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,15,765,556,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,4,Chip_474529,Pass,Pass,Pass,GPRS,Key_3348,Serial_5067,ICCID_736386,Operator_145,Pass,Pass,Pass,Log_76534,PO-0057
Batch_1420,JO_01420,2022-01-01 ,Operator_43,Metallic Ink,PET,29,780,14,766,659,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,0,Chip_280728,Pass,Pass,Pass,GPRS,Key_4227,Serial_8566,ICCID_979068,Operator_120,Pass,Pass,Pass,Log_76004,PO-0058
Batch_1421,JO_01421,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,25,755,587,268,Match_Poor,Pass,Pass,Pass,Fail,2022-01-02 ,Operator_83,Type2,0,Chip_668073,Pass,Pass,Pass,GSM,Key_5251,Serial_2442,ICCID_960462,Operator_145,Pass,Pass,Pass,Log_84136,PO-0059
Batch_1422,JO_01422,2022-01-01 ,Operator_43,Metallic Ink,PET,29,780,27,753,464,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_273914,Pass,Pass,Pass,UMTS,Key_7425,Serial_7323,ICCID_668078,Operator_117,Pass,Pass,Pass,Log_62713,PO-0060
Batch_1423,JO_01423,2022-01-01 ,Operator_43,Metallic Ink,PET,20,780,27,753,475,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_328981,Pass,Pass,Pass,UMTS,Key_3810,Serial_4111,ICCID_689662,Operator_144,Pass,Pass,Pass,Log_28952,PO-0021
Batch_1424,JO_01424,2022-01-01 ,Operator_43,Metallic Ink,PET,19,780,10,770,608,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,2,Chip_127118,Pass,Pass,Pass,GPRS,Key_8363,Serial_5086,ICCID_414571,Operator_110,Pass,Pass,Pass,Log_14500,PO-0022
Batch_1425,JO_01425,2022-01-01 ,Operator_43,Metallic Ink,PET,32,780,28,752,585,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_703026,Pass,Pass,Pass,GSM,Key_1194,Serial_6209,ICCID_356660,Operator_146,Pass,Pass,Pass,Log_17233,PO-0023
Batch_1425,JO_01425,2022-01-01 ,Operator_43,Metallic Ink,PET,32,780,28,752,585,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_703026,Pass,Pass,Pass,GSM,Key_1194,Serial_6209,ICCID_356660,Operator_146,Pass,Pass,Pass,Log_17233,PO-0023
Batch_1426,JO_01426,2022-01-01 ,Operator_43,Metalic Ink,PET,46,780,17,763,458,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,1,Chip_586836,Pass,Pass,Pass,GPRS,Key_6861,Serial_1622,ICCID_660175,Operator_143,Pass,Pass,Pass,Log_53283,PO-0024
Batch_1427,JO_01427,2022-01-01 ,Operator_43,Metalic Ink,PET,28,780,12,768,645,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,1,Chip_485456,Pass,Pass,Pass,UMTS,Key_5651,Serial_7039,ICCID_387183,Operator_140,Pass,Pass,Pass,Log_65500,PO-0025
Batch_1428,JO_01428,2022-01-01 ,Operator_43,Metalic Ink,PET,27,780,34,746,734,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,2,Chip_352167,Pass,Pass,Pass,GPRS,Key_4403,Serial_6719,ICCID_705862,Operator_113,Pass,Pass,Pass,Log_21853,PO-0026
Batch_1429,JO_01429,2022-01-01 ,Operator_43,Metalic Ink,PET,36,780,14,766,548,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,3,Chip_192856,Pass,Pass,Pass,GSM,Key_2752,Serial_8122,ICCID_829375,Operator_138,Pass,Pass,Pass,Log_45202,PO-0027
Batch_1430,JO_01430,2022-01-01 ,Operator_43,Metalic Ink,PET,15,780,49,731,319,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,0,Chip_926468,Pass,Pass,Pass,UMTS,Key_2425,Serial_3564,ICCID_713381,Operator_144,Pass,Pass,Pass,Log_91256,PO-0028
Batch_1431,JO_01431,2022-01-01 ,Operator_43,Metalic Ink,PET,19,780,28,752,622,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_477432,Pass,Pass,Pass,GPRS,Key_3629,Serial_1387,ICCID_928759,Operator_116,Pass,Pass,Pass,Log_56837,PO-0029
Batch_1432,JO_01432,2022-01-01 ,Operator_43,Metalic Ink,PET,11,780,27,753,648,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,3,Chip_152631,Pass,Pass,Pass,GSM,Key_9659,Serial_1476,ICCID_588849,Operator_139,Pass,Pass,Pass,Log_80808,PO-0030
Batch_1433,JO_01433,2022-01-01 ,Operator_43,Metalic Ink,PET,33,780,40,740,434,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_816334,Pass,Pass,Pass,GSM,Key_5788,Serial_9328,ICCID_229207,Operator_133,Pass,Pass,Pass,Log_30585,PO-0031
Batch_1434,JO_01434,2022-01-01 ,Operator_43,Metalic Ink,PET,47,780,42,738,482,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,4,Chip_503431,Pass,Pass,Pass,GSM,Key_5862,Serial_2654,ICCID_956939,Operator_127,Pass,Pass,Pass,Log_29148,PO-0032
Batch_1435,JO_01435,2022-01-01 ,Operator_43,Metalic Ink,PET,37,780,27,753,587,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,2,Chip_652017,Pass,Pass,Pass,GSM,Key_6342,Serial_7706,ICCID_470121,Operator_137,Pass,Pass,Pass,Log_11722,PO-0033
Batch_1436,JO_01436,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,30,750,716,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_774196,Pass,Pass,Pass,UMTS,Key_2491,Serial_1935,ICCID_712060,Operator_148,Pass,Pass,Pass,Log_51283,PO-0034
Batch_1437,JO_01437,2022-01-01 ,Operator_43,Metallic Ink,PET,48,780,16,764,335,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,1,Chip_936731,Pass,Pass,Pass,GSM,Key_1126,Serial_9244,ICCID_253096,Operator_116,Pass,Pass,Pass,Log_87401,PO-0035
Batch_1438,JO_01438,2022-01-01 ,Operator_43,Metallic Ink,PET,11,780,38,742,619,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_366503,Pass,Pass,Pass,GPRS,Key_5088,Serial_4271,ICCID_213906,Operator_115,Pass,Pass,Pass,Log_13372,PO-0036
Batch_1439,JO_01439,2022-01-01 ,Operator_43,Metallic Ink,PET,39,780,41,739,287,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,0,Chip_911666,Pass,Pass,Pass,GSM,Key_6725,Serial_7113,ICCID_425658,Operator_116,Pass,Pass,Pass,Log_32738,PO-0037
Batch_1440,JO_01440,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,41,739,304,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,0,Chip_623504,Pass,Pass,Pass,UMTS,Key_6378,Serial_4821,ICCID_144212,Operator_106,Pass,Pass,Pass,Log_30585,PO-0038
Batch_1441,JO_01441,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,14,766,288,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,4,Chip_549309,Pass,Pass,Pass,UMTS,Key_3771,Serial_3911,ICCID_611553,Operator_129,Pass,Pass,Pass,Log_80299,PO-0039
Batch_1442,JO_01442,2022-01-01 ,Operator_43,Metallic Ink,PET,29,780,13,767,274,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,2,Chip_396026,Pass,Pass,Pass,GPRS,Key_5351,Serial_8940,ICCID_691593,Operator_140,Pass,Pass,Pass,Log_92956,PO-0040
Batch_1443,JO_01443,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,31,749,361,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_584323,Pass,Pass,Pass,GPRS,Key_9148,Serial_8711,ICCID_991907,Operator_117,Pass,Pass,Pass,Log_24828,PO-0041
Batch_1444,JO_01444,2022-01-01 ,Operator_43,Metallic Ink,PET,29,780,27,753,514,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_326457,Pass,Pass,Pass,GPRS,Key_8797,Serial_2733,ICCID_524393,Operator_140,Pass,Pass,Pass,Log_26352,PO-0042
Batch_1445,JO_01445,2022-01-01 ,Operator_43,Metallic Ink,PET,20,780,44,736,337,268,Match_Poor,Pass,Fail,Pass,Pass,2022-01-02 ,Operator_83,Type2,3,Chip_750131,Pass,Pass,Pass,GPRS,Key_2536,Serial_3022,ICCID_591544,Operator_107,Pass,Pass,Pass,Log_48852,PO-0043
Batch_1446,JO_01446,2022-01-01 ,Operator_43,Metallic Ink,PET,19,780,26,754,642,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,0,Chip_434195,Pass,Pass,Pass,GSM,Key_1001,Serial_9344,ICCID_393544,Operator_134,Pass,Pass,Pass,Log_75549,PO-0044
Batch_1447,JO_01447,2022-01-01 ,Operator_43,Metallic Ink,PET,32,780,33,747,496,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,1,Chip_288776,Pass,Pass,Pass,GSM,Key_4657,Serial_3413,ICCID_981101,Operator_145,Pass,Pass,Pass,Log_97624,PO-0045
Batch_1448,JO_01448,2022-01-01 ,Operator_43,Metallic Ink,PET,46,780,11,769,357,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,1,Chip_385434,Pass,Pass,Pass,GSM,Key_5388,Serial_1077,ICCID_781161,Operator_136,Pass,Pass,Pass,Log_82643,PO-0046
Batch_1449,JO_01449,2022-01-01 ,Operator_43,Metallic Ink,PET,28,780,22,758,307,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,0,Chip_278509,Pass,Pass,Pass,GPRS,Key_4165,Serial_5719,ICCID_688487,Operator_126,Pass,Pass,Pass,Log_78801,PO-0047
Batch_1450,JO_01450,2022-01-01 ,Operator_43,Metallic Ink,PET,27,780,24,756,257,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,3,Chip_588928,Pass,Pass,Pass,GPRS,Key_4243,Serial_1497,ICCID_893221,Operator_126,Pass,Pass,Pass,Log_13828,PO-0048
Batch_1451,JO_01451,2022-01-01 ,Operator_43,Metallic Ink,PET,36,780,14,766,558,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,3,Chip_824680,Pass,Pass,Pass,GPRS,Key_8319,Serial_1599,ICCID_727604,Operator_111,Pass,Pass,Pass,Log_18525,PO-0049
Batch_1452,JO_01452,2022-01-01 ,Operator_43,Metallic Ink,PET,15,780,12,768,701,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,1,Chip_520054,Pass,Pass,Pass,GSM,Key_8286,Serial_9894,ICCID_319172,Operator_120,Pass,Pass,Pass,Log_30483,PO-0050
Batch_1453,JO_01453,2022-01-01 ,Operator_43,Metallic Ink,PET,19,780,46,734,279,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_994636,Pass,Pass,Pass,GSM,Key_2661,Serial_7088,ICCID_594674,Operator_130,Pass,Pass,Pass,Log_87228,PO-0051
Batch_1454,JO_01454,2022-01-01 ,Operator_43,Metallic Ink,PET,11,780,46,734,486,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,2,Chip_449725,Pass,Pass,Pass,GPRS,Key_5941,Serial_1035,ICCID_471508,Operator_133,Pass,Pass,Pass,Log_72150,PO-0052
Batch_1455,JO_01455,2022-01-01 ,Operator_43,Metallic Ink,PET,33,780,46,734,268,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,2,Chip_325204,Pass,Pass,Pass,GPRS,Key_8862,Serial_6350,ICCID_846672,Operator_119,Pass,Pass,Pass,Log_59331,PO-0053
Batch_1456,JO_01456,2022-01-01 ,Operator_43,Metallic Ink,PET,47,780,12,768,465,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,1,Chip_702289,Pass,Pass,Pass,GSM,Key_3092,Serial_9944,ICCID_107379,Operator_102,Pass,Pass,Pass,Log_51923,PO-0054
Batch_1457,JO_01457,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,44,736,330,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,3,Chip_826461,Pass,Pass,Pass,GPRS,Key_4920,Serial_1489,ICCID_276766,Operator_118,Pass,Pass,Pass,Log_70015,PO-0055
Batch_1458,JO_01458,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,32,748,628,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,2,Chip_910153,Pass,Pass,Pass,GSM,Key_6274,Serial_2318,ICCID_812329,Operator_114,Pass,Pass,Pass,Log_86363,PO-0056
Batch_1459,JO_01459,2022-01-01 ,Operator_43,Metallic Ink,PET,48,780,37,743,584,268,Match_Good,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_912187,Pass,Pass,Pass,GSM,Key_2765,Serial_8209,ICCID_684913,Operator_105,Pass,Pass,Pass,Log_32458,PO-0057
Batch_1460,JO_01460,2022-01-01 ,Operator_43,Metallic Ink,PET,11,780,39,741,621,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,4,Chip_857305,Pass,Pass,Pass,GPRS,Key_8397,Serial_6795,ICCID_122419,Operator_118,Pass,Pass,Pass,Log_88864,PO-0058
Batch_1461,JO_01461,2022-01-01 ,Operator_43,Metallic Ink,PET,39,780,27,753,291,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,4,Chip_150206,Pass,Pass,Pass,GPRS,Key_4231,Serial_7977,ICCID_936527,Operator_145,Pass,Pass,Pass,Log_11808,PO-0059
Batch_1462,JO_01462,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,45,735,254,268,Match_Poor,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type2,3,Chip_614905,Pass,Pass,Pass,GPRS,Key_3721,Serial_8666,ICCID_846062,Operator_115,Pass,Pass,Pass,Log_48661,PO-0060
Batch_1463,JO_01463,2022-01-01 ,Operator_43,Metallic Ink,PET,35,780,42,738,394,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type1,4,Chip_285955,Pass,Pass,Pass,UMTS,Key_4260,Serial_5661,ICCID_122623,Operator_123,Pass,Pass,Pass,Log_61378,PO-0021
Batch_1464,JO_01464,2022-01-01 ,Operator_43,Metallic Ink,PET,29,780,35,745,256,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,0,Chip_342303,Pass,Pass,Pass,UMTS,Key_2134,Serial_7248,ICCID_600874,Operator_104,Pass,Pass,Pass,Log_79547,PO-0022
Batch_1465,JO_01465,2022-01-01 ,Operator_43,Metallic Ink,PET,37,780,49,731,559,268,Match_Fair,Pass,Pass,Pass,Pass,2022-01-02 ,Operator_83,Type3,1,Chip_718298,Pass,Pass,Pass,GPRS,Key_2798,Serial_2428,ICCID_202620,Operator_134,Pass,Pass,Pass,Log_80018,PO-0023
